Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0005246~calcium channel regulator activity	5	0.513874614594039	0.021883363318178094	ENSMUSG00000041460, ENSMUSG00000057914, ENSMUSG00000021991, ENSMUSG00000046093, ENSMUSG00000066392	795	24	17446	4.571802935010482	0.999999998790741	0.3384626859878212	0.32642683616282325
GOTERM_BP_DIRECT	GO:0060291~long-term synaptic potentiation	7	0.7194244604316548	0.022469174980054123	ENSMUSG00000021478, ENSMUSG00000057897, ENSMUSG00000014351, ENSMUSG00000021708, ENSMUSG00000037996, ENSMUSG00000018634, ENSMUSG00000003476	819	49	18082	3.1540205825920116	1.0	0.5492259692796667	0.5407763389830564
GOTERM_BP_DIRECT	GO:0048246~macrophage chemotaxis	4	0.41109969167523125	0.02310715223970968	ENSMUSG00000035352, ENSMUSG00000052336, ENSMUSG00000060188, ENSMUSG00000028635	819	14	18082	6.308041165184022	1.0	0.5492259692796667	0.5407763389830564
GOTERM_BP_DIRECT	GO:0006941~striated muscle contraction	4	0.41109969167523125	0.02310715223970968	ENSMUSG00000057378, ENSMUSG00000026407, ENSMUSG00000051747, ENSMUSG00000021125	819	14	18082	6.308041165184022	1.0	0.5492259692796667	0.5407763389830564
GOTERM_BP_DIRECT	GO:1901381~positive regulation of potassium ion transmembrane transport	4	0.41109969167523125	0.02310715223970968	ENSMUSG00000058975, ENSMUSG00000061603, ENSMUSG00000035681, ENSMUSG00000061576	819	14	18082	6.308041165184022	1.0	0.5492259692796667	0.5407763389830564
GOTERM_BP_DIRECT	GO:0035641~locomotory exploration behavior	4	0.41109969167523125	0.02310715223970968	ENSMUSG00000026904, ENSMUSG00000070880, ENSMUSG00000061080, ENSMUSG00000018634	819	14	18082	6.308041165184022	1.0	0.5492259692796667	0.5407763389830564
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	19	1.9527235354573484	0.024120248746552685	ENSMUSG00000000392, ENSMUSG00000029377, ENSMUSG00000001240, ENSMUSG00000030671, ENSMUSG00000049001, ENSMUSG00000060188, ENSMUSG00000004328, ENSMUSG00000002688, ENSMUSG00000005413, ENSMUSG00000028108, ENSMUSG00000023951, ENSMUSG00000006445, ENSMUSG00000002289, ENSMUSG00000035352, ENSMUSG00000090698, ENSMUSG00000032625, ENSMUSG00000050711, ENSMUSG00000066392, ENSMUSG00000074934	819	239	18082	1.7551662656265166	1.0	0.5609096898580445	0.5522803100140745
GOTERM_BP_DIRECT	GO:0071320~cellular response to cAMP	7	0.7194244604316548	0.024589455159479474	ENSMUSG00000023019, ENSMUSG00000061603, ENSMUSG00000006127, ENSMUSG00000032338, ENSMUSG00000030102, ENSMUSG00000000792, ENSMUSG00000021730	819	50	18082	3.090940170940171	1.0	0.5609096898580445	0.5522803100140745
GOTERM_BP_DIRECT	GO:0010800~positive regulation of peptidyl-threonine phosphorylation	5	0.513874614594039	0.024655370982771187	ENSMUSG00000036923, ENSMUSG00000061878, ENSMUSG00000030867, ENSMUSG00000064246, ENSMUSG00000041245	819	25	18082	4.415628815628816	1.0	0.5609096898580445	0.5522803100140745
GOTERM_BP_DIRECT	GO:0045672~positive regulation of osteoclast differentiation	5	0.513874614594039	0.024655370982771187	ENSMUSG00000004296, ENSMUSG00000020689, ENSMUSG00000037465, ENSMUSG00000024621, ENSMUSG00000024401	819	25	18082	4.415628815628816	1.0	0.5609096898580445	0.5522803100140745
GOTERM_BP_DIRECT	GO:0009416~response to light stimulus	5	0.513874614594039	0.024655370982771187	ENSMUSG00000026904, ENSMUSG00000005089, ENSMUSG00000024190, ENSMUSG00000031450, ENSMUSG00000032259	819	25	18082	4.415628815628816	1.0	0.5609096898580445	0.5522803100140745
GOTERM_BP_DIRECT	GO:0035634~response to stilbenoid	5	0.513874614594039	0.024655370982771187	ENSMUSG00000034634, ENSMUSG00000024526, ENSMUSG00000069919, ENSMUSG00000002944, ENSMUSG00000041698	819	25	18082	4.415628815628816	1.0	0.5609096898580445	0.5522803100140745
GOTERM_CC_DIRECT	GO:0030133~transport vesicle	8	0.8221993833504625	0.024899203019155613	ENSMUSG00000048978, ENSMUSG00000027419, ENSMUSG00000026417, ENSMUSG00000025582, ENSMUSG00000027220, ENSMUSG00000021903, ENSMUSG00000023013, ENSMUSG00000061601	889	64	19662	2.7646231721034873	0.999992684890237	0.1717312678821174	0.1537891951183141
GOTERM_CC_DIRECT	GO:0016324~apical plasma membrane	24	2.466598150051387	0.02539751867060484	ENSMUSG00000032554, ENSMUSG00000031298, ENSMUSG00000017716, ENSMUSG00000044708, ENSMUSG00000049112, ENSMUSG00000026401, ENSMUSG00000023013, ENSMUSG00000028444, ENSMUSG00000026399, ENSMUSG00000041329, ENSMUSG00000022146, ENSMUSG00000041523, ENSMUSG00000022435, ENSMUSG00000021733, ENSMUSG00000023945, ENSMUSG00000020689, ENSMUSG00000019278, ENSMUSG00000002944, ENSMUSG00000022824, ENSMUSG00000063142, ENSMUSG00000026609, ENSMUSG00000063354, ENSMUSG00000035681, ENSMUSG00000011034	889	328	19662	1.618316003182529	0.9999942442293159	0.17262951096396623	0.15459359190802946
INTERPRO	IPR020636:Calcium/calmodulin-dependent/calcium-dependent protein kinase	5	0.513874614594039	0.025796078525825036	ENSMUSG00000020785, ENSMUSG00000044951, ENSMUSG00000057897, ENSMUSG00000032936, ENSMUSG00000031027	873	27	20594	4.368503669763692	0.9999999999999998	0.40394313873394205	0.3936833347748071
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	11	1.1305241521068858	0.02583932573154981	ENSMUSG00000023755, ENSMUSG00000061878, ENSMUSG00000032496, ENSMUSG00000000215, ENSMUSG00000022221, ENSMUSG00000002688, ENSMUSG00000028072, ENSMUSG00000026778, ENSMUSG00000074934, ENSMUSG00000024401, ENSMUSG00000003476	819	109	18082	2.2280695858677513	1.0	0.577918020687707	0.5690269742155885
GOTERM_BP_DIRECT	GO:0042423~catecholamine biosynthetic process	3	0.3083247687564234	0.027154233610316113	ENSMUSG00000027360, ENSMUSG00000020182, ENSMUSG00000003476	819	6	18082	11.039072039072039	1.0	0.577918020687707	0.5690269742155885
GOTERM_BP_DIRECT	GO:0045162~clustering of voltage-gated sodium channels	3	0.3083247687564234	0.027154233610316113	ENSMUSG00000026697, ENSMUSG00000026442, ENSMUSG00000011751	819	6	18082	11.039072039072039	1.0	0.577918020687707	0.5690269742155885
GOTERM_BP_DIRECT	GO:0051938~L-glutamate import	3	0.3083247687564234	0.027154233610316113	ENSMUSG00000005089, ENSMUSG00000044708, ENSMUSG00000070570	819	6	18082	11.039072039072039	1.0	0.577918020687707	0.5690269742155885
GOTERM_BP_DIRECT	GO:0051798~positive regulation of hair follicle development	3	0.3083247687564234	0.027154233610316113	ENSMUSG00000002057, ENSMUSG00000024401, ENSMUSG00000035557	819	6	18082	11.039072039072039	1.0	0.577918020687707	0.5690269742155885
GOTERM_BP_DIRECT	GO:0060385~axonogenesis involved in innervation	3	0.3083247687564234	0.027154233610316113	ENSMUSG00000058897, ENSMUSG00000025582, ENSMUSG00000028072	819	6	18082	11.039072039072039	1.0	0.577918020687707	0.5690269742155885
GOTERM_BP_DIRECT	GO:0060219~camera-type eye photoreceptor cell differentiation	3	0.3083247687564234	0.027154233610316113	ENSMUSG00000021733, ENSMUSG00000050272, ENSMUSG00000041592	819	6	18082	11.039072039072039	1.0	0.577918020687707	0.5690269742155885
GOTERM_BP_DIRECT	GO:0042220~response to cocaine	6	0.6166495375128468	0.02729075936733389	ENSMUSG00000021478, ENSMUSG00000030310, ENSMUSG00000057880, ENSMUSG00000049112, ENSMUSG00000027950, ENSMUSG00000032259	819	38	18082	3.4860227491806435	1.0	0.577918020687707	0.5690269742155885
GOTERM_BP_DIRECT	GO:0048662~negative regulation of smooth muscle cell proliferation	6	0.6166495375128468	0.02729075936733389	ENSMUSG00000004296, ENSMUSG00000019772, ENSMUSG00000022548, ENSMUSG00000020427, ENSMUSG00000011171, ENSMUSG00000005413	819	38	18082	3.4860227491806435	1.0	0.577918020687707	0.5690269742155885
GOTERM_MF_DIRECT	GO:0043184~vascular endothelial growth factor receptor 2 binding	3	0.3083247687564234	0.027462473918842063	ENSMUSG00000020689, ENSMUSG00000023951, ENSMUSG00000074934	795	6	17446	10.972327044025157	0.9999999999940143	0.39820587182320993	0.38404553370880695
GOTERM_MF_DIRECT	GO:0005221~intracellular cyclic nucleotide activated cation channel activity	3	0.3083247687564234	0.027462473918842063	ENSMUSG00000056494, ENSMUSG00000026114, ENSMUSG00000027674	795	6	17446	10.972327044025157	0.9999999999940143	0.39820587182320993	0.38404553370880695
GOTERM_MF_DIRECT	GO:0001102~RNA polymerase II activating transcription factor binding	6	0.6166495375128468	0.027912384163423582	ENSMUSG00000034701, ENSMUSG00000048540, ENSMUSG00000039661, ENSMUSG00000042258, ENSMUSG00000019789, ENSMUSG00000017950	795	38	17446	3.4649453823237337	0.999999999996104	0.39850296159472437	0.3843320588656017
GOTERM_BP_DIRECT	GO:0014059~regulation of dopamine secretion	4	0.41109969167523125	0.0279329483185979	ENSMUSG00000027950, ENSMUSG00000024743, ENSMUSG00000032259, ENSMUSG00000035864	819	15	18082	5.887505087505088	1.0	0.577918020687707	0.5690269742155885
GOTERM_BP_DIRECT	GO:0046549~retinal cone cell development	4	0.41109969167523125	0.0279329483185979	ENSMUSG00000025900, ENSMUSG00000024992, ENSMUSG00000026114, ENSMUSG00000021730	819	15	18082	5.887505087505088	1.0	0.577918020687707	0.5690269742155885
GOTERM_BP_DIRECT	GO:0007263~nitric oxide mediated signal transduction	4	0.41109969167523125	0.0279329483185979	ENSMUSG00000034701, ENSMUSG00000002944, ENSMUSG00000049001, ENSMUSG00000028005	819	15	18082	5.887505087505088	1.0	0.577918020687707	0.5690269742155885
GOTERM_BP_DIRECT	GO:0048661~positive regulation of smooth muscle cell proliferation	9	0.9249743062692704	0.02797751324106233	ENSMUSG00000040152, ENSMUSG00000029377, ENSMUSG00000020689, ENSMUSG00000038224, ENSMUSG00000040552, ENSMUSG00000005413, ENSMUSG00000022346, ENSMUSG00000023951, ENSMUSG00000024401	819	80	18082	2.483791208791209	1.0	0.577918020687707	0.5690269742155885
UP_KEYWORDS	Angiogenesis	11	1.1305241521068858	0.02874867297135944	ENSMUSG00000029377, ENSMUSG00000000392, ENSMUSG00000030671, ENSMUSG00000060188, ENSMUSG00000004328, ENSMUSG00000002688, ENSMUSG00000032625, ENSMUSG00000066392, ENSMUSG00000028108, ENSMUSG00000023951, ENSMUSG00000006445	932	122	22680	2.1941180609301347	0.9999620914484179	0.14754833627947714	0.12345018393583759
GOTERM_BP_DIRECT	GO:0030199~collagen fibril organization	6	0.6166495375128468	0.030177959463395816	ENSMUSG00000001506, ENSMUSG00000024529, ENSMUSG00000026043, ENSMUSG00000038224, ENSMUSG00000059901, ENSMUSG00000074934	819	39	18082	3.396637550483704	1.0	0.6161333390443313	0.6066543645974953
GOTERM_BP_DIRECT	GO:0051897~positive regulation of protein kinase B signaling	10	1.027749229188078	0.03142529405201815	ENSMUSG00000040152, ENSMUSG00000036923, ENSMUSG00000015619, ENSMUSG00000000215, ENSMUSG00000038067, ENSMUSG00000026697, ENSMUSG00000064246, ENSMUSG00000058914, ENSMUSG00000023951, ENSMUSG00000024401	819	97	18082	2.2760973276437193	1.0	0.6344087285443297	0.6246485942590324
GOTERM_BP_DIRECT	GO:0015758~glucose transport	5	0.513874614594039	0.031869826237705734	ENSMUSG00000006542, ENSMUSG00000030087, ENSMUSG00000003153, ENSMUSG00000000215, ENSMUSG00000011034	819	27	18082	4.088545199656311	1.0	0.6344087285443297	0.6246485942590324
INTERPRO	IPR000020:Anaphylatoxin/fibulin	3	0.3083247687564234	0.03263679150762664	ENSMUSG00000073418, ENSMUSG00000024164, ENSMUSG00000064080	873	7	20594	10.109965635738831	1.0	0.4595197043179145	0.44784830399053643
GOTERM_BP_DIRECT	GO:0071732~cellular response to nitric oxide	4	0.41109969167523125	0.0332499926083287	ENSMUSG00000040152, ENSMUSG00000019278, ENSMUSG00000035681, ENSMUSG00000028005	819	16	18082	5.5195360195360195	1.0	0.6418289025923931	0.6319546117832794
GOTERM_BP_DIRECT	GO:0007212~dopamine receptor signaling pathway	4	0.41109969167523125	0.0332499926083287	ENSMUSG00000021478, ENSMUSG00000020599, ENSMUSG00000032259, ENSMUSG00000025468	819	16	18082	5.5195360195360195	1.0	0.6418289025923931	0.6319546117832794
GOTERM_BP_DIRECT	GO:0050995~negative regulation of lipid catabolic process	4	0.41109969167523125	0.0332499926083287	ENSMUSG00000030671, ENSMUSG00000024526, ENSMUSG00000000215, ENSMUSG00000024401	819	16	18082	5.5195360195360195	1.0	0.6418289025923931	0.6319546117832794
GOTERM_BP_DIRECT	GO:0035418~protein localization to synapse	4	0.41109969167523125	0.0332499926083287	ENSMUSG00000079550, ENSMUSG00000020704, ENSMUSG00000003279, ENSMUSG00000061601	819	16	18082	5.5195360195360195	1.0	0.6418289025923931	0.6319546117832794
GOTERM_BP_DIRECT	GO:0045787~positive regulation of cell cycle	6	0.6166495375128468	0.033250162928648304	ENSMUSG00000036923, ENSMUSG00000026605, ENSMUSG00000041431, ENSMUSG00000017716, ENSMUSG00000010175, ENSMUSG00000022346	819	40	18082	3.3117216117216115	1.0	0.6418289025923931	0.6319546117832794
GOTERM_MF_DIRECT	GO:0030169~low-density lipoprotein particle binding	4	0.41109969167523125	0.03376440217550036	ENSMUSG00000040152, ENSMUSG00000035459, ENSMUSG00000002944, ENSMUSG00000025044	795	16	17446	5.486163522012578	0.9999999999999857	0.4607847826303579	0.444399116868718
GOTERM_BP_DIRECT	GO:0001822~kidney development	12	1.2332990750256936	0.033792252193687186	ENSMUSG00000015619, ENSMUSG00000022435, ENSMUSG00000026605, ENSMUSG00000024922, ENSMUSG00000024134, ENSMUSG00000010175, ENSMUSG00000039004, ENSMUSG00000006800, ENSMUSG00000020681, ENSMUSG00000032327, ENSMUSG00000030247, ENSMUSG00000023951	819	130	18082	2.037982530290223	1.0	0.6483633929933355	0.6383885715626688
GOTERM_BP_DIRECT	GO:0003151~outflow tract morphogenesis	7	0.7194244604316548	0.034391645692472814	ENSMUSG00000040152, ENSMUSG00000048616, ENSMUSG00000030592, ENSMUSG00000042258, ENSMUSG00000019789, ENSMUSG00000032744, ENSMUSG00000023951	819	54	18082	2.8619816397594176	1.0	0.6520082829197971	0.6419773862594925
GOTERM_BP_DIRECT	GO:0035176~social behavior	7	0.7194244604316548	0.034391645692472814	ENSMUSG00000021478, ENSMUSG00000028351, ENSMUSG00000049112, ENSMUSG00000070880, ENSMUSG00000022619, ENSMUSG00000027950, ENSMUSG00000066392	819	54	18082	2.8619816397594176	1.0	0.6520082829197971	0.6419773862594925
GOTERM_BP_DIRECT	GO:2000352~negative regulation of endothelial cell apoptotic process	5	0.513874614594039	0.03589309864398641	ENSMUSG00000015619, ENSMUSG00000001240, ENSMUSG00000049001, ENSMUSG00000050711, ENSMUSG00000002289	819	28	18082	3.942525728240014	1.0	0.6638080343875914	0.6535956030893207
GOTERM_BP_DIRECT	GO:0086091~regulation of heart rate by cardiac conduction	5	0.513874614594039	0.03589309864398641	ENSMUSG00000049281, ENSMUSG00000045534, ENSMUSG00000051331, ENSMUSG00000057914, ENSMUSG00000032338	819	28	18082	3.942525728240014	1.0	0.6638080343875914	0.6535956030893207
GOTERM_BP_DIRECT	GO:0008344~adult locomotory behavior	8	0.8221993833504625	0.03597767521493929	ENSMUSG00000030683, ENSMUSG00000026825, ENSMUSG00000020963, ENSMUSG00000014351, ENSMUSG00000023033, ENSMUSG00000048960, ENSMUSG00000000632, ENSMUSG00000052613	819	69	18082	2.559784820654386	1.0	0.6638080343875914	0.6535956030893207
GOTERM_BP_DIRECT	GO:0043266~regulation of potassium ion transport	3	0.3083247687564234	0.03688980285293679	ENSMUSG00000045534, ENSMUSG00000061576, ENSMUSG00000032259	819	7	18082	9.462061747776033	1.0	0.6638080343875914	0.6535956030893207
GOTERM_BP_DIRECT	GO:0035881~amacrine cell differentiation	3	0.3083247687564234	0.03688980285293679	ENSMUSG00000034701, ENSMUSG00000097767, ENSMUSG00000048015	819	7	18082	9.462061747776033	1.0	0.6638080343875914	0.6535956030893207
GOTERM_BP_DIRECT	GO:0055075~potassium ion homeostasis	3	0.3083247687564234	0.03688980285293679	ENSMUSG00000045534, ENSMUSG00000022435, ENSMUSG00000044708	819	7	18082	9.462061747776033	1.0	0.6638080343875914	0.6535956030893207
UP_SEQ_FEATURE	domain:Laminin G-like	3	0.3083247687564234	0.037239010119581	ENSMUSG00000028197, ENSMUSG00000025020, ENSMUSG00000074505	820	7	18012	9.413937282229966	1.0	1.0	0.992466296590008
GOTERM_MF_DIRECT	GO:0015187~glycine transmembrane transporter activity	3	0.3083247687564234	0.037301857146544444	ENSMUSG00000039728, ENSMUSG00000037771, ENSMUSG00000020264	795	7	17446	9.404851752021564	0.9999999999999996	0.49360879967212734	0.47605590054585556
GOTERM_MF_DIRECT	GO:0032403~protein complex binding	25	2.5693730729701953	0.037765328423190775	ENSMUSG00000022221, ENSMUSG00000022346, ENSMUSG00000043613, ENSMUSG00000021730, ENSMUSG00000022488, ENSMUSG00000021478, ENSMUSG00000048616, ENSMUSG00000027419, ENSMUSG00000026825, ENSMUSG00000041431, ENSMUSG00000000215, ENSMUSG00000063142, ENSMUSG00000053825, ENSMUSG00000052613, ENSMUSG00000030102, ENSMUSG00000018634, ENSMUSG00000031144, ENSMUSG00000024134, ENSMUSG00000003279, ENSMUSG00000025468, ENSMUSG00000020599, ENSMUSG00000036295, ENSMUSG00000029608, ENSMUSG00000022619, ENSMUSG00000031028	795	358	17446	1.5324479111766978	0.9999999999999997	0.49360879967212734	0.47605590054585556
GOTERM_BP_DIRECT	GO:0007411~axon guidance	13	1.3360739979445015	0.03808022193816758	ENSMUSG00000015619, ENSMUSG00000048482, ENSMUSG00000029121, ENSMUSG00000025020, ENSMUSG00000070691, ENSMUSG00000026442, ENSMUSG00000060534, ENSMUSG00000021268, ENSMUSG00000024621, ENSMUSG00000048616, ENSMUSG00000064293, ENSMUSG00000047261, ENSMUSG00000028072	819	149	18082	1.926281026952168	1.0	0.6809275677666216	0.6704517590317504
GOTERM_MF_DIRECT	GO:0005178~integrin binding	10	1.027749229188078	0.038398251100151624	ENSMUSG00000040152, ENSMUSG00000079465, ENSMUSG00000000392, ENSMUSG00000020689, ENSMUSG00000038264, ENSMUSG00000026043, ENSMUSG00000067586, ENSMUSG00000027962, ENSMUSG00000021186, ENSMUSG00000027656	795	100	17446	2.1944654088050317	0.9999999999999999	0.49491079195750987	0.477311593536607
GOTERM_CC_DIRECT	GO:0005614~interstitial matrix	4	0.41109969167523125	0.0388949682387409	ENSMUSG00000043631, ENSMUSG00000039269, ENSMUSG00000033207, ENSMUSG00000023886	889	17	19662	5.203996559253623	0.9999999916913761	0.2569259169573166	0.23008291070804474
GOTERM_BP_DIRECT	GO:0046325~negative regulation of glucose import	4	0.41109969167523125	0.03905248385707289	ENSMUSG00000020681, ENSMUSG00000022346, ENSMUSG00000042985, ENSMUSG00000024401	819	17	18082	5.194857430151548	1.0	0.6846216934578377	0.6740890520200249
GOTERM_BP_DIRECT	GO:0045471~response to ethanol	11	1.1305241521068858	0.03938932532718256	ENSMUSG00000015619, ENSMUSG00000003849, ENSMUSG00000057880, ENSMUSG00000038067, ENSMUSG00000035681, ENSMUSG00000027962, ENSMUSG00000027950, ENSMUSG00000024990, ENSMUSG00000029925, ENSMUSG00000028072, ENSMUSG00000022346	819	117	18082	2.0757229475178196	1.0	0.6846216934578377	0.6740890520200249
GOTERM_BP_DIRECT	GO:0001662~behavioral fear response	6	0.6166495375128468	0.03995926789707101	ENSMUSG00000021478, ENSMUSG00000028351, ENSMUSG00000004110, ENSMUSG00000048482, ENSMUSG00000056073, ENSMUSG00000022619	819	42	18082	3.1540205825920116	1.0	0.6846216934578377	0.6740890520200249
GOTERM_BP_DIRECT	GO:1901215~negative regulation of neuron death	7	0.7194244604316548	0.04011809469680147	ENSMUSG00000048482, ENSMUSG00000038067, ENSMUSG00000021194, ENSMUSG00000028072, ENSMUSG00000030102, ENSMUSG00000023951, ENSMUSG00000018634	819	56	18082	2.7597680097680097	1.0	0.6846216934578377	0.6740890520200249
GOTERM_BP_DIRECT	GO:0030316~osteoclast differentiation	5	0.513874614594039	0.04019599895655123	ENSMUSG00000032554, ENSMUSG00000047798, ENSMUSG00000024621, ENSMUSG00000024401, ENSMUSG00000006445	819	29	18082	3.806576565197255	1.0	0.6846216934578377	0.6740890520200249
UP_SEQ_FEATURE	domain:IQ	7	0.7194244604316548	0.040964234088945936	ENSMUSG00000032356, ENSMUSG00000029410, ENSMUSG00000023033, ENSMUSG00000074652, ENSMUSG00000021708, ENSMUSG00000047261, ENSMUSG00000040797	820	56	18012	2.7457317073170735	1.0	1.0	0.992466296590008
GOTERM_BP_DIRECT	GO:0001568~blood vessel development	8	0.8221993833504625	0.04109408986319808	ENSMUSG00000001506, ENSMUSG00000061878, ENSMUSG00000024529, ENSMUSG00000026043, ENSMUSG00000032327, ENSMUSG00000019789, ENSMUSG00000023951, ENSMUSG00000006445	819	71	18082	2.487678205988065	1.0	0.6961950862462016	0.6854843926116446
GOTERM_MF_DIRECT	GO:0042803~protein homodimerization activity	48	4.933196300102774	0.04112760788635918	ENSMUSG00000004296, ENSMUSG00000000392, ENSMUSG00000032087, ENSMUSG00000057880, ENSMUSG00000049265, ENSMUSG00000056073, ENSMUSG00000027358, ENSMUSG00000045318, ENSMUSG00000026822, ENSMUSG00000023951, ENSMUSG00000024621, ENSMUSG00000042743, ENSMUSG00000022026, ENSMUSG00000023019, ENSMUSG00000026628, ENSMUSG00000048616, ENSMUSG00000026605, ENSMUSG00000000617, ENSMUSG00000024526, ENSMUSG00000063142, ENSMUSG00000022824, ENSMUSG00000030905, ENSMUSG00000026609, ENSMUSG00000038224, ENSMUSG00000037139, ENSMUSG00000028072, ENSMUSG00000019789, ENSMUSG00000071637, ENSMUSG00000032744, ENSMUSG00000030111, ENSMUSG00000057897, ENSMUSG00000029862, ENSMUSG00000017716, ENSMUSG00000040138, ENSMUSG00000021186, ENSMUSG00000005338, ENSMUSG00000049612, ENSMUSG00000005413, ENSMUSG00000027849, ENSMUSG00000023328, ENSMUSG00000016200, ENSMUSG00000022935, ENSMUSG00000000248, ENSMUSG00000066687, ENSMUSG00000050069, ENSMUSG00000028280, ENSMUSG00000017950, ENSMUSG00000032259	795	798	17446	1.3199791932661844	1.0	0.5228276728567304	0.5042357405245406
